Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2000,Guinea,GIN,-,-,G,RA,P,0,0,0,106,106
2000,Guinea,GIN,-,-,G,FA,P,0,0,5,0,5
2000,Guinea,GIN,-,-,U,FI,P,5,0,0,0,5
2000,Guinea,GIN,-,-,G,CA,P,0,5,0,0,5
2000,Guinea,GIN,-,-,G,EO,C,40,0,48,52,140
2000,Guinea,GIN,-,-,G,IN,C,83,0,133,38,254
2000,Guyana,GUY,-,-,G,FI,P,0,0,77,29,106
2000,Guyana,GUY,-,-,G,EO,C,0,0,35,55,90
2000,Haiti,HTI,-,-,U,FI,P,0,0,10,0,10
2000,Haiti,HTI,-,-,G,FI,P,166,5,1584,71,1826
2000,Haiti,HTI,-,-,G,AR,P,33,0,685,0,718
2000,Haiti,HTI,-,-,G,NA,P,0,0,5,0,5
2000,Haiti,HTI,-,-,G,EO,C,204,0,1855,1396,3455
2000,Haiti,HTI,-,-,G,IN,C,613,0,2703,983,4299
2000,"China, Hong Kong SAR",HKG,-,-,G,AR,C,0,0,14,0,14
2000,"China, Hong Kong SAR",HKG,-,-,G,FI,C,0,0,10,0,10
2000,"China, Hong Kong SAR",HKG,-,-,G,FI,P,0,0,5,0,5
2000,Honduras,HND,-,-,G,FI,P,15,5,120,164,304
2000,Honduras,HND,-,-,G,AR,P,0,0,5,5,10
2000,Honduras,HND,-,-,G,EO,C,15,0,138,666,819
2000,Honduras,HND,-,-,G,IN,C,13,0,161,269,443
2000,Croatia,HRV,-,-,G,AR,C,0,0,5,0,5
2000,Croatia,HRV,-,-,G,FI,C,0,0,10,0,10
2000,Croatia,HRV,-,-,G,FA,P,10,0,10,21,41
2000,Croatia,HRV,-,-,G,FI,P,30,113,185,205,533
2000,Croatia,HRV,-,-,G,AR,P,0,119,342,23,484
2000,Croatia,HRV,-,-,G,NA,P,5,0,53,14,72
2000,Croatia,HRV,-,-,G,RA,P,0,0,10,124,134
2000,Croatia,HRV,-,-,G,CA,P,0,22,0,0,22
2000,Croatia,HRV,-,-,G,EO,C,12,0,20,30,62
2000,Croatia,HRV,-,-,G,IN,C,27,0,12,12,51
2000,Hungary,HUN,-,-,G,FI,C,0,0,5,0,5
2000,Hungary,HUN,-,-,G,FA,P,0,0,10,5,15
2000,Hungary,HUN,-,-,G,FI,P,334,0,804,489,1627
2000,Hungary,HUN,-,-,G,NA,P,0,0,21,5,26
2000,Hungary,HUN,-,-,G,RA,P,0,0,0,28,28
2000,Hungary,HUN,-,-,G,EO,C,5,0,5,15,25
2000,"Cote d'Ivoire",CIV,-,-,G,FA,P,5,0,0,5,10
2000,"Cote d'Ivoire",CIV,-,-,G,FI,P,22,5,257,108,392
2000,"Cote d'Ivoire",CIV,-,-,G,BL,C,0,70,0,5,75
2000,"Cote d'Ivoire",CIV,-,-,G,FI,C,15,15,90,175,295
2000,"Cote d'Ivoire",CIV,-,-,G,NA,P,5,5,155,5,170
2000,"Cote d'Ivoire",CIV,-,-,G,RA,P,0,0,0,29,29
2000,"Cote d'Ivoire",CIV,-,-,G,AR,P,0,0,5,5,10
2000,"Cote d'Ivoire",CIV,-,-,G,CA,P,0,17,0,0,17
2000,"Cote d'Ivoire",CIV,-,-,G,EO,C,14,0,24,34,72
2000,"Cote d'Ivoire",CIV,-,-,G,IN,C,14,0,13,45,72
2000,India,IND,-,-,G,AR,C,5,0,351,103,459
2000,India,IND,-,-,G,FI,C,45,45,1947,1397,3434
2000,India,IND,-,-,G,FA,P,0,0,268,2061,2329
2000,India,IND,-,-,G,AR,P,42,15,584,5,646
2000,India,IND,-,-,G,FI,P,423,11,2095,1156,3685
2000,India,IND,-,-,G,BL,C,0,175,0,50,225
2000,India,IND,-,-,G,NA,P,5,0,1600,87,1692
2000,India,IND,-,-,G,RA,P,5,5,20,339,369
2000,India,IND,-,-,G,CA,P,0,5,0,0,5
2000,India,IND,-,-,G,EO,C,515,0,684,993,2192
2000,India,IND,-,-,G,IN,C,539,0,628,557,1724
2000,Indonesia,IDN,-,-,G,AR,C,0,0,1056,95,1151
2000,Indonesia,IDN,-,-,G,FI,C,0,0,810,42,852
2000,Indonesia,IDN,-,-,G,FI,P,27,0,22,59,108
2000,Indonesia,IDN,-,-,G,NA,P,0,0,10,5,15
2000,Indonesia,IDN,-,-,U,FI,P,71,13,12,0,96
2000,Indonesia,IDN,-,-,G,AR,P,0,0,5,5,10
2000,Indonesia,IDN,-,-,G,EO,C,157,0,120,178,455
2000,Indonesia,IDN,-,-,G,IN,C,667,0,673,62,1402
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,AR,C,30,0,94,5,129
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,FI,C,538,255,1931,1304,4028
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,FA,P,150,0,486,3217,3853
2000,"Iran (Islamic Rep. of)",IRN,-,-,U,FI,P,2802,0,1307,961,5070
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,AR,P,79,369,1280,412,2140
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,FI,P,752,323,1725,3253,6053
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,BL,C,0,210,0,25,235
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,NA,P,799,27,3108,228,4162
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,RA,P,52,12,73,711,848
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,CA,P,0,30,0,0,30
2000,"Iran (Islamic Rep. of)",IRN,-,-,U,FI,C,5,0,34,60,99
2000,"Iran (Islamic Rep. of)",IRN,-,-,U,AR,P,5,0,10,0,15
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,EO,C,171,0,186,362,719
2000,"Iran (Islamic Rep. of)",IRN,-,-,G,IN,C,596,0,305,174,1075
2000,Iraq,IRQ,-,-,U,FI,P,3490,0,4927,6488,14905
2000,Iraq,IRQ,-,-,G,FI,C,2868,2455,1058,1518,7899
2000,Iraq,IRQ,-,-,U,FI,C,783,86,1906,2090,4865
2000,Iraq,IRQ,-,-,G,AR,C,125,0,51,5,181
2000,Iraq,IRQ,-,-,G,FA,P,248,0,5696,2184,8128
2000,Iraq,IRQ,-,-,G,AR,P,147,322,4077,814,5360
2000,Iraq,IRQ,-,-,G,FI,P,1170,6756,3737,8020,19683
2000,Iraq,IRQ,-,-,G,BL,C,0,10,0,0,10
2000,Iraq,IRQ,-,-,G,NA,P,6561,45,4470,323,11399
2000,Iraq,IRQ,-,-,G,RA,P,22,0,5,368,395
2000,Iraq,IRQ,-,-,G,CA,P,0,20,0,0,20
2000,Iraq,IRQ,-,-,U,AR,P,5,0,40,0,45
2000,Iraq,IRQ,-,-,G,EO,C,82,0,55,103,240
2000,Iraq,IRQ,-,-,G,IN,C,233,0,57,24,314
2000,Israel,ISR,-,-,G,AR,C,0,0,5,0,5
2000,Israel,ISR,-,-,G,FI,C,0,0,14,0,14
2000,Israel,ISR,-,-,G,FA,P,0,0,0,5,5
2000,Israel,ISR,-,-,G,AR,P,0,0,28,0,28
2000,Israel,ISR,-,-,G,FI,P,21,5,221,105,352
2000,Israel,ISR,-,-,G,NA,P,11,0,20,0,31
2000,Israel,ISR,-,-,G,EO,C,5,0,28,41,74
2000,Italy,ITA,-,-,G,FI,C,0,0,5,0,5
2000,Italy,ITA,-,-,G,EO,C,0,0,0,5,5
2000,Jamaica,JAM,-,-,G,FI,P,13,0,75,35,123
2000,Jamaica,JAM,-,-,G,EO,C,0,0,43,76,119
2000,Jordan,JOR,-,-,G,AR,C,0,0,19,5,24
2000,Jordan,JOR,-,-,G,FI,C,5,0,31,0,36
2000,Jordan,JOR,-,-,G,FA,P,0,0,5,5,10
2000,Jordan,JOR,-,-,G,FI,P,10,18,88,51,167
2000,Jordan,JOR,-,-,G,AR,P,0,10,32,5,47
2000,Jordan,JOR,-,-,G,NA,P,0,0,121,20,141
2000,Jordan,JOR,-,-,G,RA,P,0,0,5,40,45
2000,Jordan,JOR,-,-,U,FI,P,5,0,5,5,15
2000,Jordan,JOR,-,-,U,FI,C,0,0,0,5,5
2000,Jordan,JOR,-,-,G,EO,C,14,0,48,86,148
2000,Jordan,JOR,-,-,G,IN,C,15,0,37,56,108
2000,Japan,JPN,-,-,G,FI,P,0,0,5,0,5
2000,Japan,JPN,-,-,G,EO,C,0,0,0,5,5
2000,Kazakhstan,KAZ,-,-,G,FI,C,0,0,18,23,41
2000,Kazakhstan,KAZ,-,-,G,FA,P,5,0,5,5,15
2000,Kazakhstan,KAZ,-,-,G,FI,P,101,10,329,249,689
2000,Kazakhstan,KAZ,-,-,G,AR,C,0,0,10,5,15
2000,Kazakhstan,KAZ,-,-,G,NA,P,5,5,124,13,147
2000,Kazakhstan,KAZ,-,-,G,RA,P,0,0,0,13,13
2000,Kazakhstan,KAZ,-,-,G,AR,P,0,33,55,10,98
2000,Kazakhstan,KAZ,-,-,G,EO,C,37,0,18,30,85
2000,Kazakhstan,KAZ,-,-,G,IN,C,31,0,31,10,72
2000,Kenya,KEN,-,-,G,AR,C,0,0,5,0,5
2000,Kenya,KEN,-,-,G,FI,C,50,90,549,250,939
2000,Kenya,KEN,-,-,G,AR,P,0,5,25,5,35
2000,Kenya,KEN,-,-,G,FI,P,42,0,294,34,370
2000,Kenya,KEN,-,-,G,BL,C,0,625,0,70,695
2000,Kenya,KEN,-,-,G,NA,P,0,0,34,0,34
2000,Kenya,KEN,-,-,G,RA,P,0,0,0,10,10
2000,Kenya,KEN,-,-,G,EO,C,26,0,26,26,78
2000,Kenya,KEN,-,-,G,IN,C,77,0,39,12,128
2000,Kyrgyzstan,KGZ,-,-,G,FI,P,33,0,64,86,183
2000,Kyrgyzstan,KGZ,-,-,G,FI,C,0,0,10,11,21
2000,Kyrgyzstan,KGZ,-,-,G,FA,P,0,0,0,5,5
2000,Kyrgyzstan,KGZ,-,-,G,AR,C,0,0,5,0,5
2000,Kyrgyzstan,KGZ,-,-,G,NA,P,0,0,59,5,64
2000,Kyrgyzstan,KGZ,-,-,G,AR,P,0,0,5,0,5
2000,Kyrgyzstan,KGZ,-,-,G,EO,C,5,0,5,5,15
2000,Kyrgyzstan,KGZ,-,-,G,IN,C,14,0,21,0,35
2000,"Rep. of Korea",KOR,-,-,G,AR,C,0,0,191,17,208
2000,"Rep. of Korea",KOR,-,-,G,FI,C,0,0,179,5,184
2000,"Rep. of Korea",KOR,-,-,G,FI,P,24,0,132,57,213
2000,"Rep. of Korea",KOR,-,-,G,EO,C,0,0,5,23,28
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,FI,C,0,0,5,0,5
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,FI,P,0,0,5,5,10
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,NA,P,56,0,53,0,109
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,RA,P,0,0,0,5,5
2000,"Dem. People's Rep. of Korea",PRK,-,-,U,FI,P,0,0,0,28,28
2000,Kuwait,KWT,-,-,G,AR,C,0,0,5,0,5
2000,Kuwait,KWT,-,-,G,FI,C,10,0,0,0,10
2000,Kuwait,KWT,-,-,G,FI,P,98,0,5,15,118
2000,Kuwait,KWT,-,-,G,NA,P,0,0,5,0,5
2000,Kuwait,KWT,-,-,G,EO,C,5,0,19,5,29
2000,"Lao People's Dem. Rep.",LAO,-,-,G,FI,C,0,0,5,0,5
2000,"Lao People's Dem. Rep.",LAO,-,-,G,FI,P,76,5,17,0,98
2000,"Lao People's Dem. Rep.",LAO,-,-,G,NA,P,0,0,10,0,10
2000,"Lao People's Dem. Rep.",LAO,-,-,G,EO,C,5,0,72,220,297
2000,Liberia,LBR,-,-,U,FI,C,0,0,12,13,25
2000,Liberia,LBR,-,-,U,FI,P,25,0,27,0,52
2000,Liberia,LBR,-,-,G,FI,C,0,0,5,0,5
2000,Liberia,LBR,-,-,G,FA,P,5,0,36,14,55
2000,Liberia,LBR,-,-,G,FI,P,629,40,143,280,1092
2000,Liberia,LBR,-,-,G,AR,P,5,15,94,31,145
2000,Liberia,LBR,-,-,G,NA,P,0,0,47,16,63
2000,Liberia,LBR,-,-,G,RA,P,0,0,0,32,32
2000,Liberia,LBR,-,-,G,CA,P,0,5,0,0,5
2000,Liberia,LBR,-,-,G,EO,C,94,0,111,238,443
2000,Liberia,LBR,-,-,G,IN,C,584,0,429,243,1256
2000,Libya,LBY,-,-,U,FI,C,5,0,0,0,5
2000,Libya,LBY,-,-,U,FI,P,5,0,20,0,25
2000,Libya,LBY,-,-,G,FA,P,0,0,5,5,10
2000,Libya,LBY,-,-,G,FI,P,228,0,86,149,463
2000,Libya,LBY,-,-,G,AR,P,5,5,15,5,30
2000,Libya,LBY,-,-,G,NA,P,10,0,79,31,120
2000,Libya,LBY,-,-,G,RA,P,0,0,0,10,10
2000,Libya,LBY,-,-,G,FI,C,0,0,5,0,5
2000,Libya,LBY,-,-,G,EO,C,5,0,0,5,10
2000,"Saint Lucia",LCA,-,-,G,FI,P,5,0,10,5,20
2000,Lebanon,LBN,-,-,G,AR,C,5,0,30,10,45
2000,Lebanon,LBN,-,-,G,FI,C,5,0,149,15,169
2000,Lebanon,LBN,-,-,G,FA,P,0,0,22,31,53
2000,Lebanon,LBN,-,-,G,AR,P,5,10,143,16,174
2000,Lebanon,LBN,-,-,G,FI,P,140,30,413,317,900
2000,Lebanon,LBN,-,-,U,FI,P,0,5895,5,5,5905
2000,Lebanon,LBN,-,-,G,NA,P,29,5,725,68,827
2000,Lebanon,LBN,-,-,G,RA,P,0,0,38,184,222
2000,Lebanon,LBN,-,-,G,CA,P,0,26,0,0,26
2000,Lebanon,LBN,-,-,U,FI,C,0,0,11,0,11
2000,Lebanon,LBN,-,-,G,EO,C,48,0,87,113,248
2000,Lebanon,LBN,-,-,G,IN,C,21,0,38,76,135
2000,Lesotho,LSO,-,-,G,FI,P,0,0,11,0,11
2000,"Sri Lanka",LKA,-,-,G,AR,C,87,0,345,80,512
2000,"Sri Lanka",LKA,-,-,G,FI,C,1027,285,5512,2125,8949
2000,"Sri Lanka",LKA,-,-,G,FA,P,10,0,79,173,262
2000,"Sri Lanka",LKA,-,-,G,AR,P,306,77,1070,111,1564
2000,"Sri Lanka",LKA,-,-,G,FI,P,2972,8557,9083,2221,22833
2000,"Sri Lanka",LKA,-,-,U,FI,P,20,0,58,34,112
2000,"Sri Lanka",LKA,-,-,G,BL,C,0,895,0,100,995
2000,"Sri Lanka",LKA,-,-,G,NA,P,135,10,1313,124,1582
2000,"Sri Lanka",LKA,-,-,G,RA,P,5,0,44,717,766
2000,"Sri Lanka",LKA,-,-,G,CA,P,0,2047,0,0,2047
2000,"Sri Lanka",LKA,-,-,U,AR,P,0,0,5,0,5
2000,"Sri Lanka",LKA,-,-,G,EO,C,171,0,79,140,390
2000,"Sri Lanka",LKA,-,-,G,IN,C,36,0,54,25,115
2000,Lithuania,LTU,-,-,G,AR,C,0,0,10,0,10
2000,Lithuania,LTU,-,-,G,FI,C,0,0,10,0,10
2000,Lithuania,LTU,-,-,G,FA,P,0,0,0,16,16
2000,Lithuania,LTU,-,-,G,FI,P,5,0,281,214,500
2000,Lithuania,LTU,-,-,G,NA,P,0,0,125,20,145
2000,Lithuania,LTU,-,-,G,RA,P,0,0,0,20,20
2000,Lithuania,LTU,-,-,G,AR,P,0,0,32,0,32
2000,Lithuania,LTU,-,-,G,EO,C,5,0,10,13,28
2000,Latvia,LVA,-,-,G,AR,C,0,0,10,0,10
2000,Latvia,LVA,-,-,G,FI,C,0,0,12,0,12
2000,Latvia,LVA,-,-,G,FI,P,16,0,195,60,271
2000,Latvia,LVA,-,-,G,NA,P,0,0,26,5,31
2000,Latvia,LVA,-,-,G,RA,P,0,0,0,5,5
2000,Latvia,LVA,-,-,G,AR,P,0,0,27,0,27
2000,Latvia,LVA,-,-,G,EO,C,5,0,13,12,30
2000,Mauritania,MRT,-,-,G,FA,P,0,0,5,0,5
2000,Mauritania,MRT,-,-,G,AR,P,76,5,302,0,383
2000,Mauritania,MRT,-,-,G,FI,P,157,22,558,143,880
2000,Mauritania,MRT,-,-,U,FI,C,0,0,0,5,5
2000,Mauritania,MRT,-,-,G,NA,P,5,0,13,0,18
2000,Mauritania,MRT,-,-,G,EO,C,98,0,328,192,618
2000,Mauritania,MRT,-,-,G,IN,C,92,0,367,66,525
2000,"North Macedonia",MKD,-,-,G,AR,C,0,0,13,10,23
2000,"North Macedonia",MKD,-,-,G,FI,C,10,0,57,29,96
2000,"North Macedonia",MKD,-,-,G,FA,P,0,0,70,14,84
2000,"North Macedonia",MKD,-,-,G,FI,P,33,23,229,141,426
2000,"North Macedonia",MKD,-,-,G,AR,P,0,40,79,11,130
2000,"North Macedonia",MKD,-,-,G,NA,P,0,0,217,23,240
2000,"North Macedonia",MKD,-,-,G,RA,P,0,0,29,382,411
2000,"North Macedonia",MKD,-,-,G,CA,P,0,11,0,0,11
2000,"North Macedonia",MKD,-,-,G,EO,C,5,0,40,34,79
2000,"North Macedonia",MKD,-,-,G,IN,C,5,0,27,5,37
2000,"Rep. of Moldova",MDA,-,-,G,AR,C,0,0,39,17,56
2000,"Rep. of Moldova",MDA,-,-,G,FI,C,0,0,130,192,322
2000,"Rep. of Moldova",MDA,-,-,G,FA,P,0,0,41,51,92
2000,"Rep. of Moldova",MDA,-,-,G,AR,P,22,10,682,5,719
2000,"Rep. of Moldova",MDA,-,-,G,FI,P,42,5,1321,260,1628
2000,"Rep. of Moldova",MDA,-,-,G,NA,P,0,0,266,64,330
2000,"Rep. of Moldova",MDA,-,-,G,RA,P,0,0,5,58,63
2000,"Rep. of Moldova",MDA,-,-,G,EO,C,5,0,0,10,15
2000,Mexico,MEX,-,-,G,FI,C,0,0,5,0,5
2000,Mexico,MEX,-,-,G,FI,P,322,0,547,349,1218
2000,Mexico,MEX,-,-,G,EO,C,48,0,410,4586,5044
2000,Mexico,MEX,-,-,G,IN,C,36,0,2779,955,3770
2000,Mali,MLI,-,-,G,FI,P,20,0,3371,71,3462
2000,Mali,MLI,-,-,G,AR,P,5,0,2215,0,2220
2000,Mali,MLI,-,-,G,NA,P,0,0,37,5,42
2000,Mali,MLI,-,-,G,RA,P,0,0,0,5,5
2000,Mali,MLI,-,-,G,EO,C,5,0,28,35,68
2000,Malaysia,MYS,-,-,G,AR,C,0,0,229,5,234
2000,Malaysia,MYS,-,-,G,FI,C,0,0,258,5,263
2000,Malaysia,MYS,-,-,G,FI,P,14,0,51,16,81
2000,Malaysia,MYS,-,-,G,EO,C,5,0,5,17,27
2000,Mongolia,MNG,-,-,G,FI,C,0,0,16,0,16
2000,Mongolia,MNG,-,-,G,FA,P,0,0,5,5,10
2000,Mongolia,MNG,-,-,G,AR,P,0,0,39,18,57
2000,Mongolia,MNG,-,-,G,FI,P,0,0,251,455,706
2000,Mongolia,MNG,-,-,G,AR,C,0,0,5,0,5
2000,Mongolia,MNG,-,-,G,NA,P,0,0,117,11,128
2000,Mongolia,MNG,-,-,G,RA,P,0,0,0,20,20
2000,Mongolia,MNG,-,-,G,EO,C,0,0,5,13,18
2000,Morocco,MAR,-,-,G,AR,C,0,0,10,0,10
2000,Morocco,MAR,-,-,G,FI,C,5,0,16,0,21
2000,Morocco,MAR,-,-,G,FA,P,0,0,5,5,10
2000,Morocco,MAR,-,-,G,FI,P,15,12,140,114,281
2000,Morocco,MAR,-,-,G,NA,P,0,0,250,22,272
2000,Morocco,MAR,-,-,G,RA,P,0,0,0,81,81
2000,Morocco,MAR,-,-,G,AR,P,0,5,15,5,25
2000,Morocco,MAR,-,-,G,EO,C,5,0,15,12,32
2000,Mozambique,MOZ,-,-,G,NA,P,0,0,0,5,5
2000,Mauritius,MUS,-,-,G,FI,C,0,0,5,0,5
2000,Mauritius,MUS,-,-,G,FI,P,0,0,16,0,16
2000,Myanmar,MMR,-,-,G,AR,C,77,0,101,10,188
2000,Myanmar,MMR,-,-,G,FI,C,28,0,71,10,109
2000,Myanmar,MMR,-,-,G,FA,P,0,0,0,5,5
2000,Myanmar,MMR,-,-,U,FI,P,476,98,358,215,1147
2000,Myanmar,MMR,-,-,G,FI,P,38,17,40,23,118
2000,Myanmar,MMR,-,-,G,NA,P,43,0,46,0,89
2000,Myanmar,MMR,-,-,G,AR,P,0,10,5,5,20
2000,Myanmar,MMR,-,-,U,AR,P,170,0,172,0,342
2000,Myanmar,MMR,-,-,G,EO,C,81,0,37,64,182
2000,Myanmar,MMR,-,-,G,IN,C,307,0,136,49,492
2000,Namibia,NAM,-,-,G,FI,P,1609,0,5,0,1614
2000,Nepal,NPL,-,-,G,AR,C,0,0,50,12,62
2000,Nepal,NPL,-,-,G,FI,C,0,0,93,5,98
2000,Nepal,NPL,-,-,G,FA,P,0,0,0,25,25
2000,Nepal,NPL,-,-,G,FI,P,10,0,68,114,192
2000,Nepal,NPL,-,-,G,AR,P,0,0,5,0,5
2000,Nepal,NPL,-,-,G,NA,P,0,0,64,0,64
2000,Nepal,NPL,-,-,G,RA,P,0,0,0,57,57
2000,Nepal,NPL,-,-,G,EO,C,39,0,46,29,114
2000,Nepal,NPL,-,-,G,IN,C,15,0,23,16,54
2000,Netherlands,NLD,-,-,G,FI,P,0,0,5,12,17
2000,Netherlands,NLD,-,-,U,FI,P,0,0,0,5,5
2000,Netherlands,NLD,-,-,G,AR,P,0,5,5,48,58
2000,Niger,NER,-,-,G,FI,P,0,21,15,64,100
2000,Niger,NER,-,-,G,NA,P,0,0,70,0,70
2000,Niger,NER,-,-,G,RA,P,0,0,0,14,14
2000,Niger,NER,-,-,G,AR,P,0,0,5,5,10
2000,Niger,NER,-,-,G,EO,C,5,0,5,10,20
2000,Niger,NER,-,-,G,IN,C,31,0,23,35,89
2000,Nicaragua,NIC,-,-,G,FI,P,10,0,34,15,59
2000,Nicaragua,NIC,-,-,U,FI,P,0,5,10,0,15
2000,Nicaragua,NIC,-,-,G,AR,P,0,0,10,5,15
2000,Nicaragua,NIC,-,-,G,EO,C,5,0,55,212,272
2000,Nicaragua,NIC,-,-,G,IN,C,12,0,15,833,860
2000,Nigeria,NGA,-,-,G,AR,C,0,0,15,0,15
2000,Nigeria,NGA,-,-,G,FI,C,20,90,503,365,978
2000,Nigeria,NGA,-,-,G,FA,P,0,0,158,95,253
2000,Nigeria,NGA,-,-,G,AR,P,0,10,107,21,138
2000,Nigeria,NGA,-,-,G,FI,P,284,15,3757,1874,5930
2000,Nigeria,NGA,-,-,G,BL,C,0,290,0,45,335
2000,Nigeria,NGA,-,-,G,NA,P,5,5,449,38,497
2000,Nigeria,NGA,-,-,G,RA,P,0,0,12,116,128
2000,Nigeria,NGA,-,-,U,FI,P,0,0,0,5,5
2000,Nigeria,NGA,-,-,U,FI,C,0,0,32,0,32
2000,Nigeria,NGA,-,-,G,CA,P,0,38,0,0,38
2000,Nigeria,NGA,-,-,G,EO,C,79,0,196,286,561
2000,Nigeria,NGA,-,-,G,IN,C,31,0,72,118,221
2000,"New Zealand",NZL,-,-,G,FI,P,0,0,5,0,5
2000,"New Zealand",NZL,-,-,G,EO,C,0,0,0,5,5
2000,Oman,OMN,-,-,G,FI,P,5,0,0,0,5
2000,Oman,OMN,-,-,G,EO,C,0,0,0,5,5
2000,Pakistan,PAK,-,-,G,FI,P,1673,28,2963,1233,5897
2000,Pakistan,PAK,-,-,G,AR,C,5,0,80,20,105
2000,Pakistan,PAK,-,-,G,FI,C,143,120,2639,1357,4259
2000,Pakistan,PAK,-,-,G,FA,P,10,0,123,428,561
2000,Pakistan,PAK,-,-,G,AR,P,29,33,1205,24,1291
2000,Pakistan,PAK,-,-,U,FI,P,0,0,43,20,63
2000,Pakistan,PAK,-,-,G,BL,C,0,685,0,65,750
2000,Pakistan,PAK,-,-,G,NA,P,73,0,1482,89,1644
2000,Pakistan,PAK,-,-,G,RA,P,17,5,39,815,876
2000,Pakistan,PAK,-,-,G,CA,P,0,43,0,0,43
2000,Pakistan,PAK,-,-,U,FI,C,0,0,0,10,10
2000,Pakistan,PAK,-,-,G,EO,C,178,0,242,438,858
2000,Pakistan,PAK,-,-,G,IN,C,215,0,195,308,718
2000,Panama,PAN,-,-,G,FI,P,0,0,5,0,5
2000,Panama,PAN,-,-,G,EO,C,5,0,21,43,69
2000,Paraguay,PRY,-,-,G,FI,P,0,0,5,0,5
2000,Paraguay,PRY,-,-,G,EO,C,0,0,10,10,20
2000,Peru,PER,-,-,G,FI,P,297,15,383,79,774
2000,Peru,PER,-,-,G,AR,C,0,0,14,5,19
2000,Peru,PER,-,-,G,FI,C,5,0,44,0,49
2000,Peru,PER,-,-,U,FI,P,5,0,10,0,15
2000,Peru,PER,-,-,G,NA,P,0,0,18,0,18
2000,Peru,PER,-,-,G,RA,P,0,0,0,5,5
2000,Peru,PER,-,-,G,FA,P,5,0,0,0,5
2000,Peru,PER,-,-,G,AR,P,5,32,18,0,55
2000,Peru,PER,-,-,G,EO,C,250,0,436,497,1183
2000,Peru,PER,-,-,G,IN,C,77,0,109,159,345
2000,Philippines,PHL,-,-,G,AR,C,0,0,660,52,712
2000,Philippines,PHL,-,-,G,FI,C,0,0,722,28,750
2000,Philippines,PHL,-,-,G,FI,P,10,0,75,19,104
2000,Philippines,PHL,-,-,G,RA,P,0,0,0,5,5
2000,Philippines,PHL,-,-,G,EO,C,34,0,123,418,575
2000,Philippines,PHL,-,-,G,IN,C,13,0,60,306,379
2000,"Papua New Guinea",PNG,-,-,G,AR,C,0,0,5,0,5
2000,"Papua New Guinea",PNG,-,-,G,FI,C,0,0,5,0,5
2000,Poland,POL,-,-,G,FI,C,20,20,1455,325,1820
2000,Poland,POL,-,-,G,FA,P,0,0,0,5,5
2000,Poland,POL,-,-,G,FI,P,100,0,705,903,1708
2000,Poland,POL,-,-,G,AR,P,0,5,108,0,113
2000,Poland,POL,-,-,G,BL,C,0,10,0,10,20
2000,Poland,POL,-,-,G,NA,P,0,0,94,19,113
2000,Poland,POL,-,-,G,RA,P,0,0,46,37,83
2000,Poland,POL,-,-,G,EO,C,0,0,19,83,102
2000,Portugal,PRT,-,-,G,FI,C,0,0,5,0,5
2000,Portugal,PRT,-,-,G,FI,P,5,0,26,0,31
2000,Portugal,PRT,-,-,G,EO,C,0,0,0,15,15
2000,Qatar,QAT,-,-,G,FI,P,0,0,0,5,5
2000,Romania,ROU,-,-,G,AR,C,0,0,81,10,91
2000,Romania,ROU,-,-,G,FI,C,15,20,1704,1220,2959
2000,Romania,ROU,-,-,G,FA,P,5,0,131,40,176
2000,Romania,ROU,-,-,G,AR,P,5,0,324,5,334
2000,Romania,ROU,-,-,G,FI,P,123,5,3360,1310,4798
2000,Romania,ROU,-,-,G,BL,C,0,45,0,30,75
2000,Romania,ROU,-,-,G,NA,P,0,0,144,488,632
2000,Romania,ROU,-,-,G,RA,P,0,0,11,117,128
2000,Romania,ROU,-,-,U,FI,P,0,0,5,0,5
2000,Romania,ROU,-,-,G,CA,P,0,13,0,0,13
2000,Romania,ROU,-,-,G,EO,C,40,0,63,198,301
2000,Romania,ROU,-,-,G,IN,C,34,0,38,222,294
2000,"South Africa",ZAF,-,-,G,AR,C,0,0,5,0,5
2000,"South Africa",ZAF,-,-,G,FI,C,0,0,36,0,36
2000,"South Africa",ZAF,-,-,G,FI,P,0,0,75,20,95
2000,"South Africa",ZAF,-,-,G,NA,P,0,0,0,10,10
2000,"South Africa",ZAF,-,-,G,EO,C,10,0,21,17,48
2000,"Russian Federation",RUS,-,-,G,FI,C,68,45,750,605,1468
2000,"Russian Federation",RUS,-,-,G,FI,P,882,149,2294,2331,5656
2000,"Russian Federation",RUS,-,-,G,AR,C,16,0,71,15,102
